,longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,rooms_per_household,bedrooms_per_room,population_per_household,<1H OCEAN,INLAND,ISLAND,NEAR BAY,NEAR OCEAN
3604,-118.48,34.23,28.066618928875407,9.397170016925774,6.851147572656408,9.575312313419287,6.922356026504874,1.875267653357636,54.10167760643561,2.9820745933642003,-2.7925867235992006,1.041434848045803,1,0,0,0,0
3605,-118.48,34.23,24.184681972588397,9.234083227179672,6.620091670793656,9.219518563604977,6.897571773262488,2.3439361624449697,54.74141442265293,2.772679937855239,-2.916842230702131,0.8939927815117459,1,0,0,0,0
3606,-118.48,34.23,23.402864048983446,10.220294320467024,8.044859779844051,10.841159775270324,8.096675745307971,1.8110889612396397,53.23266325106009,2.4322501807057284,-2.2006043201491496,0.9231943680804726,1,0,0,0,0
3609,-118.43,34.25,30.37607472302157,8.27467974556755,6.4866670854404695,9.780342759326492,6.6193003609747665,1.4325966834902593,48.21035282353276,1.8428481796403948,-1.816927438264589,1.3034832991977292,1,0,0,0,0
3610,-118.42,34.24,28.83797942768524,8.638389157894347,6.371784708301018,9.25362365135087,6.475304744776775,1.8645686471532803,50.25043334040635,2.5355757155232466,-2.445207461488277,1.157985290810311,1,0,0,0,0
3611,-118.43,34.24,28.83797942768524,8.98084136373673,6.864752806457509,10.123278111043224,6.91743049652869,1.6390435383609319,49.494004664764226,2.377770266242912,-2.2046673097309126,1.2802450226088125,1,0,0,0,0
3612,-118.42,34.24,28.066618928875407,8.9997708909328,6.712848166113034,9.78409725662912,6.867302328987446,1.821915984068101,49.85310485208425,2.476429674523781,-2.4432425555075836,1.1647037418495993,1,0,0,0,0
3613,-118.41,34.23,28.066618928875407,8.431989167024355,6.205510727704787,9.199773940246226,6.241725978949864,1.8242653009452876,49.97474468042654,2.586151235499702,-2.4046292982846964,1.2693712360738347,1,0,0,0,0
3615,-118.44,34.26,27.293653712285593,8.536622012090241,6.320598445827647,9.636527803032168,6.435408861351989,1.6589150012318103,49.092718426619854,2.4477231681505756,-2.3802698039826553,1.3463444239354105,1,0,0,0,0
3616,-118.44,34.26,22.61908259169376,8.502977107298742,6.747418702265006,10.35961340682233,6.902560150890473,1.6030633814435131,48.34790581820436,1.7721761302238495,-1.7642434527840476,1.3853190278771716,1,0,0,0,0
3617,-118.43,34.25,25.7427031414777,9.724108460978742,7.68294205741972,11.414789007244917,7.790471724287151,1.5031163334722082,48.712259315922935,2.1856792654649926,-2.0576235445029667,1.3245974206970028,1,0,0,0,0
3619,-118.44,34.25,28.066618928875407,9.073299329602134,6.913611641304172,10.504035668732053,7.16771328516523,1.5257341951000705,49.77959087454044,2.158046720214813,-2.2577393338044573,1.2986124721267962,1,0,0,0,0
3620,-118.45,34.25,17.07047637055554,9.530333358087328,7.714354784267661,10.899261594400713,7.68737683361084,1.626166027014756,48.92351714788138,2.0702192711544773,-1.7890123896103542,1.1747905601022015,1,0,0,0,0
3623,-118.45,34.24,5.474398958174501,10.194525290981947,8.217694911993233,11.437072815291007,8.08955863513972,1.2860390576380198,51.502494373534645,2.407321266705538,-1.9520275430579335,1.1733185600873217,1,0,0,0,0
3624,-118.44,34.25,26.519033079169297,8.56171301000152,6.439380769619495,9.808340991728365,6.589122861477445,1.9161356915637784,49.63755683784639,2.2616753958564604,-2.244535153737614,1.3321788337153357,1,0,0,0,0
3625,-118.43,34.24,28.066618928875407,8.906972378060889,6.609419618668531,9.727069616979541,6.794301888254273,1.5309432150956135,49.94443731266661,2.4508696047625276,-2.4667447816646013,1.1816840115573168,1,0,0,0,0
3626,-118.43,34.24,28.066618928875407,8.98084136373673,6.771631747702289,9.941320020067531,6.877457470504418,1.7861529757594365,50.17308815575573,2.4349611862816105,-2.333857522744289,1.2262156127574322,1,0,0,0,0
3627,-118.44,34.24,28.83797942768524,9.144467689338114,6.809576483764347,10.12967144313621,6.970777417959568,1.664253473718621,50.262293584903915,2.531507785826119,-2.50029809869993,1.25316291957411,1,0,0,0,0
3628,-118.44,34.24,28.066618928875407,9.66707194220264,7.334492795781486,10.570226212535447,7.357825640970703,1.5348307727885273,49.91406178260942,2.7126704240382775,-2.4528877408376104,1.22108899127711,1,0,0,0,0
3629,-118.42,34.23,26.519033079169297,9.75220049626442,7.405710421495926,10.616681718135615,7.524314974718901,2.129172638536237,50.42140244167934,2.5901016928344776,-2.465628686360554,1.148195390667566,1,0,0,0,0
3630,-118.42,34.22,23.402864048983446,9.272069918982497,6.909234872605183,10.143987588293587,6.985016857788118,2.052452713118047,52.89824319986598,2.6953360807950424,-2.5297769037581457,1.2511974780404787,1,0,0,0,0
3631,-118.43,34.23,28.066618928875407,9.462171530711068,7.177615348441821,10.224897143718351,7.304684716558173,1.7780606262528582,50.113290279190615,2.497624073825346,-2.4016840268974127,1.1059526415516432,1,0,0,0,0
3632,-118.43,34.24,28.83797942768524,8.867619315838597,6.6306877209141994,9.527142227446374,6.648898990913524,1.8524084784841754,50.25043334040635,2.609444483125336,-2.3824507263932357,1.178097489763248,1,0,0,0,0
3633,-118.42,34.23,27.293653712285593,9.041791650423958,6.702822173841365,9.757675166165788,6.877457470504418,1.8076943357490074,50.55548893410262,2.5214947091450646,-2.51538950433552,1.1474755415924844,1,0,0,0,0
3634,-118.43,34.23,28.066618928875407,8.69231234136477,6.421250660177118,9.116265377124451,6.558342540432391,1.4132044274374729,49.81027045659631,2.489998361547535,-2.4469567702672275,1.0476056383136383,1,0,0,0,0
3635,-118.43,34.23,29.607782990246136,9.212581344119975,7.098491318036716,9.85056789324974,7.188613241291109,1.6186368957886346,49.63755683784639,2.3162746719591545,-2.185669488203065,1.0095274132875003,1,0,0,0,0
3636,-118.43,34.24,29.607782990246136,8.756042357225953,6.498256095765005,9.711599318221069,6.570728602778462,1.6338693723927808,49.575331526491155,2.563927267763849,-2.422005749095764,1.3018095293138017,1,0,0,0,0
3637,-118.44,34.23,28.83797942768524,9.206508389333756,7.166560709727345,9.91855089626813,7.176106411613497,1.6445097819623986,50.20884071509757,2.32533935140745,-2.087471119119369,1.0466349530144814,1,0,0,0,0
3638,-118.43,34.22,27.293653712285593,9.078018967579917,7.063277668674587,9.88483021794099,7.12073744641654,1.5110806405977333,50.297812322482116,2.227715101274532,-2.062489497991876,1.0636279050746835,1,0,0,0,0
3639,-118.44,34.22,32.67229426642248,8.437676067719718,6.333563063738957,8.966275557411024,6.507775916912876,1.564804929218317,50.25043334040635,2.205411905448086,-2.228563633600394,1.0087376466603162,1,0,0,0,0
3640,-118.44,34.22,31.142897273611784,9.021409465143762,6.9985813572367634,9.562852400392226,7.003803989534591,1.3832435612392282,49.91406178260942,2.3121672297332583,-2.0767220791449104,0.9884309566172027,1,0,0,0,0
3641,-118.44,34.23,34.196272856783104,9.609302975886214,7.314482211188972,10.417691684360447,7.510799711528154,1.8046681411890844,50.131257359595196,2.4103569132431675,-2.404450867917932,1.0720051047131525,1,0,0,0,0
3642,-118.46,34.22,28.066618928875407,9.630125001343062,7.843609738618696,11.327145623364393,7.884728066833467,1.082503494619439,49.45000794817186,1.9471216765747017,-1.7496047292071555,1.2398424018295784,1,0,0,0,0
3643,-118.46,34.22,31.142897273611784,8.992823239985901,6.952441006092665,9.732841947518597,6.980284724899181,1.6189829667158548,49.29168475433165,2.305838691486679,-2.1018309617679694,1.0776711918758215,1,0,0,0,0
3644,-118.46,34.22,24.964606515078128,9.468086420670152,7.80496545700866,11.484480062785032,7.919375778333826,1.1930951443711846,50.28598305572831,1.7113095270282432,-1.61265548910997,1.2831760562373176,1,0,0,0,0
3646,-118.45,34.23,20.255173792692997,10.644187281691257,9.045310194565191,12.45444899299095,9.146813109764173,1.0602340273870106,50.244499332012545,1.6683824860088645,-1.5058028007127804,1.010636125399999,1,0,0,0,0
3647,-118.45,34.22,6.338141680239529,9.83131644245345,8.202565354252737,10.899261594400713,8.199906315708175,1.1483110279496704,50.362689971156826,1.810260724462577,-1.5615103449974956,0.8900048571822191,1,0,0,0,0
3649,-118.44,34.22,28.83797942768524,8.650809210258899,6.635957592671903,9.111093552773422,6.660581452687706,1.4363645754737189,49.950504228203656,2.2839221982729185,-2.090480650345125,0.9847477831965467,1,0,0,0,0
3650,-118.44,34.21,29.607782990246136,9.148980427915351,6.960935685893363,9.757675166165788,7.133688150357785,1.9086239438168837,50.32734053377644,2.3057791592469776,-2.291267619150169,1.0000779546362875,1,0,0,0,0
3651,-118.44,34.21,32.67229426642248,8.931982210555441,6.917975732678203,9.763364817875544,7.040717357318448,1.1948685323209547,49.31714287789954,2.141400295817505,-2.070810117109578,1.0563029591541861,1,0,0,0,0
3652,-118.44,34.22,32.67229426642248,9.072353711262853,7.210306147851974,10.021675962649667,7.277434157754922,1.1725630415745296,49.31714287789954,2.0128887223708705,-1.867537996912034,1.0336816219801914,1,0,0,0,0
3653,-118.43,34.22,27.293653712285593,9.63811361631245,7.314482211188972,10.45786002026475,7.554315271085808,1.7209077265989468,52.93252953151811,2.3892733807707844,-2.4426050863460307,1.0646244748934797,1,0,0,0,0
3654,-118.43,34.21,13.841070387868887,10.359749062339164,8.854091404668297,11.683328427615207,8.852542962137038,0.9821940170299615,49.74884123333928,1.6743871475790866,-1.4147651328062454,0.858047495292969,1,0,0,0,0
3655,-118.43,34.22,28.83797942768524,8.860062018043473,6.781208382835391,9.251206155692298,6.966002063024142,1.5117426961244427,50.456508831817736,2.146505085696617,-2.1625395482207064,0.8679400358399766,1,0,0,0,0
3656,-118.4,34.22,34.196272856783104,8.686277751593042,6.384307765985282,9.139378753452505,6.552111923159419,1.5052584685887584,50.39794782412734,2.4905263146072616,-2.49304479611899,1.0617888616748943,1,0,0,0,0
3657,-118.4,34.21,24.184681972588397,9.736653930901166,7.658959239078179,10.842313668006227,7.714519083924907,1.2408832421521636,50.69975727367261,2.3030854948121147,-2.103792709810655,1.1364839938619242,1,0,0,0,0
3658,-118.41,34.21,28.066618928875407,9.580657012445537,7.41202404033718,10.650893204614835,7.524314974718901,1.6376401155705906,50.79699831918822,2.3526554113762077,-2.233646751661781,1.1624010776976645,1,0,0,0,0
3659,-118.4,34.21,35.715103134601705,8.353093385309556,6.103417494595492,8.634884017924575,6.256949808337892,1.893538798175418,50.101298974362734,2.4476209679280783,-2.445957914709001,1.0044251882165651,1,0,0,0,0
3660,-118.4,34.22,28.83797942768524,9.800371134450405,7.648180289971897,10.602590433530493,7.669025929214031,1.5107495187228839,50.25043334040635,2.4516212741110044,-2.197025127134575,1.0616495362950515,1,0,0,0,0
3661,-118.4,34.23,29.607782990246136,8.894316815648796,6.635957592671903,9.51225940059293,6.804942345627385,1.6335948253456145,50.61337906984234,2.417613234095226,-2.4109985038721393,1.0815109305737562,1,0,0,0,0
3662,-118.38,34.25,30.37607472302157,8.369495180381556,6.133323881324039,8.495902255100523,6.122388253961007,1.9119564101284823,52.82449308241915,2.677535497662042,-2.424464825754624,1.020127415480834,1,0,0,0,0
3663,-118.37,34.24,31.908291024388724,8.760661357857327,6.526837832040327,8.761771781838235,6.589122861477445,1.6700133289446448,52.71066087303049,2.54309781613394,-2.386944180343583,0.863624334740476,1,0,0,0,0
3664,-118.37,34.23,25.7427031414777,8.936112164196338,6.8827037174847545,10.051670788906652,6.989734762788226,1.4888671314461086,49.06034670138823,2.215880464973859,-2.1229908902647043,1.2097480764812063,1,0,0,0,0
3665,-118.37,34.22,13.841070387868887,9.25529863673061,7.424574088165552,10.745653434490462,7.531030230327805,1.4709275934538872,48.18266790847099,1.9221218452011903,-1.819700868210975,1.1977545439555062,1,0,0,0,0
3667,-118.4,34.24,28.066618928875407,9.797364345433767,7.661642336297979,10.951503114748283,7.705522091768275,1.880279440617261,49.99289652577187,2.3969234349298425,-2.175552472742642,1.1861601209719188,1,0,0,0,0
3668,-118.39,34.23,14.653156284114036,10.243834769239001,8.28585664569458,11.95753595270139,8.408611636083613,1.2529075949252586,50.13724109642028,2.057244476438124,-1.9267254998268608,1.207628999077906,1,0,0,0,0
3669,-118.39,34.23,34.196272856783104,8.653281386913116,6.800179966566082,10.063223350793404,7.031569956936438,0.8377403459263191,48.86444096429073,1.7977269559349334,-1.8788113284792665,1.1911053696777651,1,0,0,0,0
3670,-118.4,34.23,28.83797942768524,9.12902767713727,7.019097518727082,10.412092944576006,7.107679632088037,1.6720299556786165,49.575331526491155,2.314662506334569,-2.1858406381366695,1.2940777799776508,1,0,0,0,0
3671,-118.41,34.21,28.066618928875407,9.95664476699972,7.587520129825395,10.629414446654092,7.767477685789501,2.0451361292473678,51.74941575190914,2.52896829917946,-2.4810162815184653,1.017837527370364,1,0,0,0,0
3672,-118.41,34.21,28.066618928875407,9.256983728028526,6.766820368442457,9.529259742676636,6.767377811803333,2.110450428648192,53.23266325106009,3.014255800518768,-2.7212374597698714,1.1107805780394402,1,0,0,0,0
3673,-118.39,34.22,31.908291024388724,7.903383768926157,5.838966415183503,8.564907779940514,5.9927848028323485,1.5239091982245778,49.0991833237398,2.194465343127679,-2.2146079848256495,1.1302644537130182,1,0,0,0,0
3674,-118.39,34.22,28.066618928875407,9.257825606004133,6.956694321695598,10.211108166619072,7.142263339972102,1.9700340788818411,50.4272597912588,2.443788126255424,-2.4418387703981015,1.1914289624715066,1,0,0,0,0
3675,-118.39,34.21,25.7427031414777,9.322967877865185,7.354245642781328,10.550577170622397,7.47650546190727,1.5200705006146669,49.93229529938981,2.076729812854462,-1.9883140125321457,1.1472009497589255,1,0,0,0,0
3676,-118.39,34.21,11.38294044793899,9.944041363586049,8.351223643056029,11.756313747430127,8.424231194723365,1.099875744818475,49.556607527246626,1.6827143242565958,-1.5184899909497296,1.1204337820922667,1,0,0,0,0
3677,-118.38,34.22,16.267684048495404,8.6321418053426,6.9985813572367634,9.458225480916887,7.022369032725035,0.9567293617429211,49.88361774505658,1.7831051165572027,-1.6106796705246533,0.9300965247554142,1,0,0,0,0
3678,-118.38,34.21,28.066618928875407,8.960667094058408,6.818914504778722,10.238598993304603,6.937040276520476,1.551374351128803,49.44371088318425,2.3221927527276067,-2.241353574732106,1.3170619115738107,1,0,0,0,0
3679,-118.38,34.21,26.519033079169297,9.410994755344378,7.488835047496551,10.738413151298452,7.590238956734902,1.2846960646978687,49.96868864337964,2.04282251134442,-1.9247356015018862,1.1621617722383948,1,0,0,0,0
3680,-118.42,34.22,27.293653712285593,10.048970631178186,7.775342411602812,11.04616453552303,7.890106530634328,1.6945955830222643,51.10139189500786,2.4842643255541894,-2.3423129062155956,1.1237413093804391,1,0,0,0,0
3681,-118.42,34.21,23.402864048983446,9.990677635795574,7.656271502469002,10.70308180473328,7.813145231272328,1.9918459541500482,53.11239958735249,2.5117287240705197,-2.4299005935488642,1.0234999151782176,1,0,0,0,0
3683,-118.42,34.23,27.293653712285593,9.0233619895857,6.697783821102477,9.85601449312949,6.804942345627385,2.130696205725091,51.578109269154865,2.602402209438464,-2.4974082282645664,1.2309007078381748,1,0,0,0,0
3684,-118.37,34.21,28.83797942768524,8.88155858864519,6.922327222285327,10.05827984808424,6.951588088723413,1.3150695441146805,49.80414012772008,2.194686897527926,-2.0020957067488974,1.2339533826704105,1,0,0,0,0
3685,-118.37,34.21,28.83797942768524,9.484971390527928,7.399370780971335,11.047217680134105,7.6473500973672355,1.7280533072649098,49.816397997412274,2.063771845193217,-2.1297330037181883,1.2564264455998782,1,0,0,0,0
3686,-118.37,34.21,27.293653712285593,9.619411681979704,7.6961078034273545,11.272517528884322,7.6473500973672355,1.5309432150956135,49.76114951991008,2.237851844272424,-1.9152989129243492,1.3453849130017672,1,0,0,0,0
3687,-118.37,34.22,8.885887360480812,9.518933491151472,7.755276940851784,11.099257728944703,7.784753629544129,1.2071413259120882,49.662366445625715,1.933517967994029,-1.727341956809071,1.2028083499477618,1,0,0,0,0
3689,-118.36,34.23,12.206213131749509,9.756526967047154,8.116673062830236,11.10439636881206,8.143354116924199,1.1762867037609168,50.21479032671354,1.7883948592363403,-1.576318752347128,1.008319586559222,1,0,0,0,0
3690,-118.36,34.22,29.607782990246136,9.004714846490554,7.0150164832600845,10.588408633554074,7.16771328516523,1.5497557731207319,48.778640586682414,2.068342980507336,-2.0342747361044418,1.3328022107880206,1,0,0,0,0
3691,-118.35,34.22,32.67229426642248,9.051405869046183,7.117707195298924,10.742036241477004,7.320049521341108,1.260038252185532,48.37524400893739,1.932152168985113,-1.9591319588277485,1.311660339597401,1,0,0,0,0
3693,-118.38,34.21,33.4349433561374,7.909407395022753,5.802222802979237,9.141930930680918,6.019615498224608,1.5618411072983702,49.374246831719795,2.1647608335473474,-2.2757605561205025,1.3717039182197828,1,0,0,0,0
3694,-118.38,34.2,18.66786674932074,10.54971345309323,8.805188318264522,12.528065805876901,8.873519590967229,1.2547037998836403,50.125270979531436,1.868148280879193,-1.6666819598161136,1.1825651734317444,1,0,0,0,0
3696,-118.37,34.21,26.519033079169297,9.451022032782035,7.446293476365771,11.100286392169028,7.4450010481318785,1.5422549200920206,48.73220874388125,2.2864986929646256,-2.026926332612768,1.3861391881604854,1,0,0,0,0
3697,-118.37,34.2,27.293653712285593,9.569609019664215,7.824406875316336,11.562224103177751,7.9661694984486076,1.2433811289805765,49.51908091030766,1.7759213945008427,-1.7036010979958993,1.288576396179667,1,0,0,0,0
3698,-118.38,34.21,30.37607472302157,8.85029175556239,7.195863368147722,10.893631612461988,7.380069280226838,0.9272952006615948,49.481448917874715,1.6164597331870383,-1.6263675849100006,1.3396864248945684,1,0,0,0,0
3699,-118.37,34.2,26.519033079169297,8.929913165415392,6.846584986190038,10.361048476459992,6.966002063024142,1.202251948089293,49.43110785715186,2.240049769874804,-2.16372074136613,1.3511490072092143,1,0,0,0,0
3700,-118.36,34.19,8.885887360480812,10.005579019605355,7.997989693678943,10.545307690678104,8.129488711850108,1.6808763035485137,49.80414012772008,2.1091572091776634,-1.9996309572444242,0.7754518333275549,1,0,0,0,0
3701,-118.36,34.18,27.293653712285593,8.963709736450499,7.294206849850838,9.727069616979541,7.308539838778164,1.231374304768407,50.53807394255962,1.837714749778824,-1.6394827608843348,0.8844415317645526,1,0,0,0,0
3702,-118.36,34.18,28.83797942768524,9.592996190414551,7.814716367319115,11.041947029250986,7.97128723892618,1.1963744175172502,50.89355477892502,1.7976077554943333,-1.7414608849164404,1.0773947938966333,1,0,0,0,0
3703,-118.37,34.18,26.519033079169297,9.290316856934037,7.570556177299922,10.313185376785563,7.696474869779411,1.3177888560400521,51.118106910207686,1.7634598990301749,-1.685190040372974,0.9214635954123046,1,0,0,0,0
3704,-118.37,34.19,15.461965905017369,9.989072981202964,8.267720321317432,11.30939392324733,8.221996967153977,1.1012368822200092,50.32734053377644,1.9734750883172367,-1.660105296835361,1.0497606590896276,1,0,0,0,0
3705,-118.39,34.19,32.67229426642248,9.425459304453826,7.491829307471835,10.446852453541254,7.574009241347736,1.2702753056489908,50.72842928930498,2.0821048998821388,-1.9383088990690096,1.0488527827650072,1,0,0,0,0
3708,-118.37,34.19,32.67229426642248,10.00716757971649,8.349491690049804,11.773249219716485,8.487163300050824,0.8087739141483585,49.50654865401035,1.6837043849768305,-1.5879711881042349,1.0933936456528472,1,0,0,0,0
3709,-118.38,34.19,29.607782990246136,8.92576690174875,7.192231198940736,10.740829200989985,7.376383459662042,0.9884968740007551,49.798007007933364,1.7097258222861205,-1.717253206395717,1.2804890010133314,1,0,0,0,0
3710,-118.38,34.2,25.7427031414777,8.38425603867711,6.732700536591787,9.819437782483067,6.660581452687706,0.9850207856852955,50.46819089644461,1.9292314929335492,-1.6427242204691477,1.296747222908289,1,0,0,0,0
3711,-118.4,34.2,10.555376104597613,10.804168364615204,8.957258965583799,12.19344083488393,9.059575774545722,1.521168130795245,51.823705465949296,1.9502656362939714,-1.7727850425585336,0.9537468653303878,1,0,0,0,0
3712,-118.4,34.19,29.607782990246136,8.295050143284591,6.439380769619495,8.740136484925573,6.552111923159419,1.4981571795803124,50.101298974362734,1.9556985714534603,-1.9026690107282338,0.8757598524260756,1,0,0,0,0
3713,-118.4,34.2,24.184681972588397,9.698082559911638,7.931742570900828,11.09719899648201,7.9966390842932125,1.1803596236419305,52.570837965912865,1.8933840335147214,-1.7230804164943299,1.086220696816436,1,0,0,0,0
3714,-118.4,34.19,28.066618928875407,9.556390404417876,7.800067107119613,10.506721882305293,7.906136503646752,1.2662049744425081,50.688271635798614,1.8314786100855194,-1.7171608833221907,0.8864337584297964,1,0,0,0,0
3715,-118.41,34.19,31.142897273611784,8.623353197642798,6.5040167466735985,8.816362787522227,6.654751259446931,1.6803413994885772,51.17922263852426,2.2543436447866476,-2.235605815349459,0.8498825933762704,1,0,0,0,0
3716,-118.41,34.2,25.7427031414777,9.903382480061838,7.929485562541377,11.31501465459909,7.999152856245023,1.4574355518124569,52.1014233489068,2.1457612082448794,-1.9632026526306008,1.1733145002817214,1,0,0,0,0
3717,-118.42,34.2,19.46272313462678,10.121631811919736,8.419008063910313,11.847972532258106,8.492768859828429,0.724592524322504,52.32277121723392,1.8093544858597745,-1.6343326023359968,1.1200386817526442,1,0,0,0,0
3718,-118.41,34.19,33.4349433561374,8.032526170560184,5.802222802979237,8.261368952126274,5.928244663735013,1.6247524267663613,50.83115468232548,2.4741297924522883,-2.446808081708539,1.0265575279738028,1,0,0,0,0
3719,-118.42,34.19,27.293653712285593,9.838961644518196,7.7323905239124375,11.107473953732613,7.9034757359542676,1.3883854871420154,52.37375240581384,2.1868125551441224,-2.1349130981671705,1.1414611600365543,1,0,0,0,0
3720,-118.42,34.2,21.833262245114646,10.147586283316027,8.518719566931411,12.226566299133152,8.684711373337413,0.8846122785218672,52.83434855932248,1.6221877088358683,-1.5518328869852667,1.166033590897129,1,0,0,0,0
3721,-118.43,34.2,22.61908259169376,10.235103998519195,7.334492795781486,11.343836657766348,8.290772361477085,1.258802174954762,55.457608163802924,2.1947917328426034,-2.2722362736808486,1.0262241484339514,1,0,0,0,0
3722,-118.42,34.19,26.519033079169297,10.21982936902704,8.210148132140594,11.414789007244917,8.368911406779208,0.8959663314128564,54.59390021480949,2.0767579158534812,-1.9910057394776797,1.01256307489985,1,0,0,0,0
3723,-118.42,34.19,26.519033079169297,10.187901069095563,8.284052270358279,11.381406189915465,8.39086328161526,1.0761311900110064,52.789944988985226,2.010243249572255,-1.864344411239201,0.9867784952752764,1,0,0,0,0
3724,-118.42,34.18,21.833262245114646,10.399018027826706,8.371862072981266,11.132958890220667,8.441630507371741,1.314574653003584,52.530633631930165,2.210469260937766,-2.0032997756223843,0.8542597130712077,1,0,0,0,0
3725,-118.42,34.18,24.964606515078128,9.987466751250132,7.911311832519517,10.69076696851886,8.065610399552703,1.5164067513903807,57.21737574577257,2.167760826538351,-2.086947908114352,0.8759021435098855,1,0,0,0,0
3726,-118.42,34.18,24.184681972588397,8.806117065463344,7.035312514411843,9.44063535107565,7.090099390028827,1.3968163722723008,51.30064887169037,1.9146812410333252,-1.7681075009245861,0.882021760180058,1,0,0,0,0
3727,-118.43,34.18,26.519033079169297,9.893766744282573,7.947451549809874,10.589701660619275,7.9661694984486076,1.600687558979276,54.497652285734006,2.176009377874323,-1.929712445542762,0.8884502084549832,1,0,0,0,0
3728,-118.43,34.18,24.964606515078128,9.714001696949747,7.564859988399248,9.923826877207254,7.717507018659514,1.593927024731051,55.12910157366631,2.2690146548409786,-2.1986642643111542,0.7340379748369451,1,0,0,0,0
3729,-118.42,34.18,31.908291024388724,8.413360898377222,5.8480074001673,8.257411833054071,6.088904727228765,2.1426329292737596,58.84472260519223,2.7980503460994894,-2.934676926915196,0.9262174128963737,1,0,0,0,0
3730,-118.41,34.19,35.715103134601705,8.541938129219911,6.402894949661477,8.764843667147174,6.539574458078258,1.5120000944239838,50.65375677767572,2.3043696383310066,-2.2696042852675373,0.8951547016117427,1,0,0,0,0
3731,-118.41,34.18,34.196272856783104,9.299362661234605,7.04736083043391,9.670442833020878,7.045271186816691,1.8628450081456496,53.1365333953323,2.644626080869571,-2.368852697627736,1.0124902123565087,1,0,0,0,0
3732,-118.41,34.18,24.184681972588397,9.431510816111123,7.573396434288135,9.834143993049043,7.6843327603599105,1.2544473173936155,54.26314526357101,1.9499034244175188,-1.8446065382208103,0.712122520877163,1,0,0,0,0
3733,-118.41,34.19,29.607782990246136,9.420145432235337,7.300995169765484,9.616319850877598,7.361554504840211,1.1622454130536584,52.480216927268884,2.359351019871207,-2.178352940226183,0.8023940492566717,1,0,0,0,0
3734,-118.4,34.19,24.184681972588397,7.459790281595859,5.613532199817211,7.587633075911711,5.737522117998053,1.67014784125794,52.07545745895951,1.945427083258206,-1.9432444368168786,0.8115894597724015,1,0,0,0,0
3735,-118.4,34.19,28.066618928875407,9.118037655111616,7.04736083043391,9.453841821916717,7.237676163538276,1.489127928394509,54.245292636912176,2.123764419487119,-2.133895185577534,0.8004700443341,1,0,0,0,0
3736,-118.4,34.18,25.7427031414777,10.383927217964539,8.404004799907085,11.018608549124151,8.400746756075709,1.4780656651926303,56.359278584648,2.243738139382308,-1.9465247503911505,0.8281721889102941,1,0,0,0,0
3737,-118.4,34.17,21.833262245114646,10.325644874038154,8.423978105313347,10.996102903410167,8.55142443849945,1.4132044274374729,55.288026632913954,1.9827440868604216,-1.855622079019441,0.7330092865415471,1,0,0,0,0
3738,-118.39,34.19,20.255173792692997,10.413145569976905,8.548078505980651,11.533482960673362,8.560407129006334,1.2485802236209007,51.41011930745541,2.0788176810981014,-1.8089623130160846,0.9564764813750204,1,0,0,0,0
3739,-118.39,34.18,33.4349433561374,9.39253513153329,7.1739393756336876,9.707714001512693,7.412864601279735,1.2202405013860087,53.24702718028585,2.251894394866083,-2.3151926479595084,0.814236470316496,1,0,0,0,0
3740,-118.39,34.17,21.045321857171547,10.216105031569288,8.262238930531161,10.657171003360318,8.364888935492695,1.3937482398070589,53.30910492531088,2.077136326357024,-1.9230830041809945,0.6896615947647957,1,0,0,0,0
3742,-118.39,34.19,28.83797942768524,8.247627477701556,6.17706307002056,8.8607555027319,6.28694683731906,0.977995073061428,50.779888189485646,2.2544250130891634,-2.196129720605877,1.0913607697613994,1,0,0,0,0
3743,-118.4,34.16,35.715103134601705,8.6321418053426,6.549312800598974,8.342680692978858,6.539574458078258,0.9351738949646328,58.25044501264898,2.4313936748564173,-2.1843152672122597,0.6884542539456153,1,0,0,0,0
3744,-118.4,34.16,28.066618928875407,8.84046031789137,6.727762111056273,8.453320022962377,6.73997890732896,1.5638413411999974,58.92031431436526,2.4354783358441323,-2.2101872036779455,0.6185655301532579,1,0,0,0,0
3745,-118.4,34.16,27.293653712285593,9.84832208663015,7.752750523261756,10.006519993520643,7.843814618603773,1.731761797322401,58.25044501264898,2.2776713319070216,-2.1201070516936404,0.6976863109520829,1,0,0,0,0
3746,-118.41,34.16,25.7427031414777,10.077611168181326,7.550527145729989,10.021675962649667,7.726437929207875,2.3067272983084006,61.37917914926169,2.7598740037628446,-2.697573686934662,0.773673915504519,1,0,0,0,0
3747,-118.41,34.17,28.066618928875407,9.445792309698183,7.311121565909326,9.490813040876308,7.368986199119802,1.855235794793442,57.048106098486244,2.3840628279411256,-2.197348961036814,0.7393593638060542,1,0,0,0,0
3748,-118.38,34.19,33.4349433561374,8.789225375523674,6.752292750419439,9.63853797741784,6.946753815698291,1.1329693477983953,50.113290279190615,2.078851532844272,-2.110798638977917,1.0553962820459475,1,0,0,0,0
3749,-118.38,34.18,31.908291024388724,9.484240939703195,7.722109958363059,10.386719742886275,7.773256759160073,1.2519659541759016,50.65951530321538,1.9050427813460384,-1.7270029183617706,0.9097867110071967,1,0,0,0,0
3751,-118.38,34.18,19.46272313462678,9.412523500644687,7.9226950243040415,11.35397703064854,7.906136503646752,1.009344641013765,51.17922263852426,1.6620320526561232,-1.4215978466865833,1.2389670496205967,1,0,0,0,0
